Fecha,Intervalo,CS COENERGY,CS YARUCAYA,C.E. CUPISNIQUE,C.E. TALARA,CE SAN JUAN,C.E. P LOM EXPANSION,C.E. PUNTA LOMITAS,C.S. INTIPAMPA,CS EXPANSIÓN INTIPAMPA,CS MATARANI,C.E. HUAMBOS,C.E. DUNA,CS SAN MARTIN SOLAR,CS SUNNY,CS SUNNY EXPANSION,CARHUAQUERO (CS),C.S. MAJES,C.S. MOQUEGUA FV,C.E. WAYRA EXTENSION,C.E. WAYRA I,C.S. CLEMESI,C.S. RUBI,C.S. PANAMERICANA-SOLAR,C.E. MARCONA,C.E. 3 HERMANAS,C.S. REPARTICION,C.S. TACNA-SOLAR,CS WAYRA SOLAR
2026-07-25,8:30,0.2,0.7,16.1,4.9,18.8,2.9,74.3,31.1,38.7,68.0,10.1,10.5,203.3,164.7,83.3,0.1,9.8,13.0,0.0,0.0,87.6,119.8,16.5,3.1,0.0,9.4,2.2,
2026-07-25,9:00,0.2,1.0,20.6,7.1,34.1,4.2,90.2,31.4,39.9,69.5,11.5,13.0,208.7,169.9,86.0,0.1,11.6,13.3,0.0,0.0,88.4,120.9,16.8,3.4,0.0,11.3,2.7,
2026-07-25,9:30,0.3,0.9,24.4,7.8,39.3,5.1,105.4,31.4,40.5,69.9,14.4,13.8,211.3,172.5,87.5,0.2,13.3,13.2,0.0,0.0,89.1,121.1,16.6,5.8,0.0,13.0,3.9,
2026-07-25,10:00,0.3,1.2,46.0,7.0,43.0,6.9,114.3,31.3,40.8,70.5,14.3,14.7,212.6,172.9,87.8,0.3,14.7,13.0,0.0,0.0,88.9,120.2,16.4,5.9,0.0,14.3,5.0,
2026-07-25,10:30,0.3,1.0,62.1,10.0,39.7,6.8,104.6,30.8,40.9,70.2,17.1,14.8,213.0,173.9,88.1,0.3,15.7,12.7,0.0,0.0,88.6,119.2,16.2,5.7,0.0,15.3,9.1,
2026-07-25,11:00,0.4,1.3,64.2,10.3,45.1,6.4,94.5,30.6,40.5,70.0,17.6,15.5,212.7,174.0,88.3,0.4,16.4,12.5,0.0,0.0,87.9,117.5,15.9,6.1,0.0,15.9,13.3,
2026-07-25,11:30,0.4,1.3,62.7,8.8,45.1,5.4,92.1,30.5,40.3,69.9,15.5,14.9,212.9,173.4,88.1,0.2,16.7,12.4,0.0,0.0,87.9,116.8,15.9,5.4,0.0,16.4,16.0,
2026-07-25,12:00,0.4,1.3,68.6,7.3,48.6,5.9,94.4,30.6,40.3,69.4,17.0,14.5,213.1,173.8,87.7,0.1,16.8,12.5,0.0,0.0,87.6,117.4,16.0,5.7,0.0,16.5,16.2,
2026-07-25,12:30,0.4,1.3,67.5,6.1,50.6,6.8,89.8,30.5,40.4,68.7,16.2,15.6,211.7,173.0,87.6,0.1,16.7,12.6,0.5,0.0,88.0,118.9,15.8,5.1,0.0,16.3,16.1,
2026-07-25,13:00,0.4,1.3,64.8,6.6,49.7,6.9,90.1,30.6,40.4,69.7,17.3,15.2,211.7,173.7,88.0,0.1,16.2,12.7,19.7,0.1,89.0,119.0,15.7,4.8,0.0,15.8,16.1,
2026-07-25,13:30,0.4,1.2,63.2,11.1,53.2,6.4,88.5,30.9,40.6,70.9,14.9,15.2,213.7,174.3,88.4,0.1,15.8,12.7,33.5,22.7,89.2,119.8,15.8,5.5,0.0,15.0,16.2,
2026-07-25,14:00,0.3,1.1,57.8,16.5,54.7,6.3,83.7,31.1,40.7,71.4,16.5,15.3,217.0,176.1,89.5,0.1,14.6,12.8,55.1,46.7,89.2,121.0,15.9,5.2,8.7,13.8,16.1,
2026-07-25,14:30,0.3,1.1,53.5,16.6,60.3,6.1,77.5,31.2,40.7,71.2,17.1,15.1,216.8,176.0,89.1,0.0,13.1,12.8,71.2,54.9,89.2,121.5,15.9,5.8,18.3,12.4,16.0,
2026-07-25,15:00,0.3,0.9,51.1,21.3,62.0,5.1,75.3,31.1,40.5,70.5,17.6,15.6,214.3,173.3,87.8,0.0,11.3,12.7,75.9,64.6,88.3,120.7,15.8,6.5,20.8,10.4,15.7,
2026-07-25,15:30,0.2,0.8,55.7,24.5,69.5,5.5,87.8,30.3,40.0,68.3,17.8,15.6,209.5,169.0,85.4,0.0,9.2,12.3,74.0,65.0,83.5,118.0,15.4,7.1,26.7,8.5,14.6,
2026-07-25,16:00,0.2,0.6,50.7,22.0,63.0,6.2,96.7,24.5,38.9,59.0,17.4,15.6,195.4,156.7,79.3,0.1,6.8,11.5,67.1,71.3,77.7,95.7,14.5,6.0,25.1,6.4,11.7,
2026-07-25,16:30,0.1,0.4,58.1,22.9,45.5,7.0,93.0,14.7,35.8,31.1,17.3,14.9,124.4,87.2,46.5,0.1,4.3,8.5,72.4,73.6,44.1,56.0,11.5,3.4,20.3,3.9,4.6,
2026-07-25,17:00,0.1,0.1,54.4,24.6,35.5,6.6,76.2,4.5,21.4,9.9,17.5,15.1,39.2,31.7,16.7,0.0,1.8,3.1,60.0,67.4,15.7,16.1,4.4,2.4,16.0,1.6,0.2,
2026-07-25,17:30,0.0,0.0,55.4,21.3,37.9,3.9,50.0,0.0,6.2,0.0,16.6,14.8,1.2,1.6,0.6,0.0,0.0,0.1,44.3,48.7,0.3,0.2,0.2,3.3,18.0,0.0,0.0,
2026-07-25,18:00,0.0,0.0,57.6,21.0,42.4,1.0,38.7,0.0,0.0,0.0,11.8,13.6,0.0,0.0,0.0,0.0,0.0,0.0,32.1,42.5,0.0,0.0,0.0,4.4,17.5,0.0,0.0,
2026-07-25,18:30,0.0,0.0,61.1,19.5,68.2,0.5,36.0,0.0,0.0,0.0,12.8,12.6,0.0,0.0,0.0,0.0,0.0,0.0,23.6,27.7,0.0,0.0,0.0,7.2,21.7,0.0,0.0,
2026-07-25,19:00,0.0,0.0,70.5,17.5,93.1,0.3,27.7,0.0,0.0,0.0,10.2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.9,0.0,0.0,0.0,13.5,34.1,0.0,0.0,
2026-07-25,19:30,0.0,0.0,56.8,15.5,102.3,0.1,42.2,0.0,0.0,0.0,12.5,11.4,0.0,0.0,0.0,0.0,0.0,0.0,12.5,20.2,0.0,0.0,0.0,20.0,44.3,0.0,0.0,
2026-07-25,20:00,0.0,0.0,54.2,15.6,103.6,0.3,57.5,0.0,0.0,0.0,4.3,9.1,0.0,0.0,0.0,0.0,0.0,0.0,11.6,13.4,0.0,0.0,0.0,15.7,36.9,0.0,0.0,
2026-07-25,20:30,0.0,0.0,56.8,15.1,105.6,0.2,48.2,0.0,0.0,0.0,4.3,5.8,0.0,0.0,0.0,0.0,0.0,0.0,14.8,24.7,0.0,0.0,0.0,18.6,37.3,0.0,0.0,
2026-07-25,21:00,0.0,0.0,58.8,18.5,110.4,0.6,49.6,0.0,0.0,0.0,2.6,5.9,0.0,0.0,0.0,0.0,0.0,0.0,10.3,19.4,0.0,0.0,0.0,17.9,39.9,0.0,0.0,
2026-07-25,21:30,0.0,0.0,43.5,20.2,110.8,0.6,57.5,0.0,0.0,0.0,6.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,5.4,6.1,0.0,0.0,0.0,22.7,49.5,0.0,0.0,
2026-07-25,22:00,0.0,0.0,26.2,18.9,107.7,2.7,67.2,0.0,0.0,0.0,5.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,4.4,0.0,0.0,0.0,25.8,54.0,0.0,0.0,
2026-07-25,22:30,0.0,0.0,17.4,16.8,111.9,3.4,89.7,0.0,0.0,0.0,8.4,10.8,0.0,0.0,0.0,0.0,0.0,0.0,27.9,22.9,0.0,0.0,0.0,23.4,56.7,0.0,0.0,
2026-07-25,23:00,0.0,0.0,17.6,13.8,110.5,5.5,106.2,0.0,0.0,0.0,7.9,10.5,0.0,0.0,0.0,0.0,0.0,0.0,32.8,31.7,0.0,0.0,0.0,21.1,58.3,0.0,0.0,
2026-07-25,23:30,0.0,0.0,16.1,13.8,100.2,4.8,116.8,0.0,0.0,0.0,8.6,10.7,0.0,0.0,0.0,0.0,0.0,0.0,33.5,31.6,0.0,0.0,0.0,18.0,51.4,0.0,0.0,
2026-07-25,0:00,0.0,0.0,14.9,13.6,96.9,9.1,50.4,0.0,0.0,0.0,9.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,58.4,52.0,0.0,0.0,0.0,15.3,37.7,0.0,0.0,
2026-07-26,0:30,0.0,0.0,19.7,15.9,95.1,2.3,106.9,0.0,0.0,0.0,11.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4,0.0,0.0,0.0,19.8,39.6,0.0,0.0,
2026-07-26,1:00,0.0,0.0,13.6,15.5,90.2,0.0,54.3,0.0,0.0,0.0,12.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,0.0,18.2,37.5,0.0,0.0,
2026-07-26,1:30,0.0,0.0,10.4,16.6,84.9,3.3,90.6,0.0,0.0,0.0,12.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,14.8,28.8,0.0,0.0,
2026-07-26,2:00,0.0,0.0,11.8,17.6,99.4,1.8,70.8,0.0,0.0,0.0,11.3,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,19.8,38.3,0.0,0.0,
2026-07-26,2:30,0.0,0.0,11.6,23.5,101.8,1.5,65.6,0.0,0.0,0.0,10.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,59.2,0.0,0.0,
2026-07-26,3:00,0.0,0.0,8.2,22.0,80.3,3.3,102.8,0.0,0.0,0.0,8.1,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,48.3,0.0,0.0,
2026-07-26,3:30,0.0,0.0,7.4,13.5,84.5,3.3,110.8,0.0,0.0,0.0,9.5,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,47.2,0.0,0.0,
2026-07-26,4:00,0.0,0.0,8.9,16.7,61.0,2.4,109.0,0.0,0.0,0.0,9.9,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,43.2,0.0,0.0,
2026-07-26,4:30,0.0,0.0,3.2,14.6,51.6,3.1,99.6,0.0,0.0,0.0,9.3,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9,0.0,0.0,0.0,12.4,35.3,0.0,0.0,
2026-07-26,5:00,0.0,0.0,1.3,14.6,62.7,1.2,99.1,0.0,0.0,0.0,11.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,0.0,0.0,0.0,15.8,40.0,0.0,0.0,
2026-07-26,5:30,0.0,0.0,6.5,13.0,52.1,2.4,71.2,0.0,0.0,0.0,11.4,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,14.7,30.6,0.0,0.0,
2026-07-26,6:00,0.0,0.0,10.6,11.1,58.0,0.0,46.5,0.0,0.0,0.0,10.3,12.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,27.8,0.0,0.0,
2026-07-26,6:30,0.0,0.0,11.1,12.9,58.6,0.0,37.5,0.3,0.5,0.6,12.9,12.2,2.8,2.5,1.3,0.3,0.0,0.6,0.0,0.0,2.2,2.9,0.2,10.7,24.7,0.0,3.5,
2026-07-26,7:00,0.0,0.0,11.1,9.0,56.7,0.0,17.4,6.4,10.2,16.6,14.3,13.3,55.4,45.5,23.3,0.3,2.3,5.6,0.0,0.0,28.0,33.2,5.2,11.4,22.4,2.4,11.1,
2026-07-26,7:30,0.1,0.0,9.7,5.5,50.8,0.0,23.4,16.9,20.4,42.4,13.4,14.4,139.4,107.2,51.5,0.4,4.9,10.9,0.0,0.0,64.5,78.7,12.5,10.6,18.6,4.9,14.6,
2026-07-26,8:00,0.1,0.1,11.2,2.7,28.7,0.4,36.6,26.4,38.8,63.0,12.1,12.6,202.2,163.0,82.2,0.4,7.5,12.1,0.0,0.0,83.8,115.5,15.0,5.9,10.9,7.4,15.5,
2026-07-26,8:30,0.2,0.7,17.3,7.0,10.0,1.0,54.3,31.0,39.8,67.6,16.2,13.0,206.9,168.2,85.0,0.4,9.6,12.5,0.0,0.0,86.9,119.4,15.6,2.0,3.7,9.5,16.0,
2026-07-26,9:00,0.3,0.8,23.0,15.9,8.1,2.7,43.1,31.1,40.2,68.9,17.4,14.9,209.6,171.7,87.2,0.4,11.5,12.7,0.0,0.0,88.5,121.0,15.8,1.0,1.1,11.4,16.3,
2026-07-26,9:30,0.3,1.0,25.5,26.2,5.8,0.7,22.2,31.0,40.4,70.1,17.4,14.7,212.1,174.1,88.6,0.3,13.1,12.6,0.0,0.0,89.3,121.7,15.9,0.3,0.1,13.1,15.8,
2026-07-26,10:00,0.3,1.1,27.3,27.0,8.9,0.0,18.0,30.9,40.5,70.1,17.4,15.4,213.5,174.6,88.7,0.2,14.4,12.5,0.0,0.0,89.4,121.2,15.8,0.8,0.8,14.3,15.9,
2026-07-26,10:30,0.4,1.2,27.7,23.4,11.5,1.7,49.4,30.5,40.3,70.5,15.5,14.9,212.6,175.0,88.8,0.2,15.3,12.5,0.0,0.0,89.1,120.0,16.0,1.2,4.8,15.3,15.9,
2026-07-26,11:00,0.4,1.2,37.2,20.4,13.1,4.6,53.8,30.5,40.3,69.6,17.1,15.1,212.9,174.8,88.8,0.1,16.0,12.5,0.0,0.7,88.9,119.3,15.6,1.8,7.3,16.0,16.1,
2026-07-26,11:30,0.4,1.3,32.0,20.2,14.6,4.2,65.1,30.7,40.5,69.4,15.7,14.3,214.4,175.3,88.8,0.1,16.5,12.5,0.0,0.3,89.5,119.6,15.6,2.6,9.8,16.4,16.0,
2026-07-26,12:00,0.4,1.3,38.6,21.4,20.4,5.6,72.4,30.7,40.5,69.6,17.2,13.3,214.9,175.5,88.5,0.1,17.4,12.5,0.0,0.0,89.4,119.5,15.7,4.4,13.6,16.6,15.9,
2026-07-26,12:30,0.4,1.3,45.2,20.6,24.8,7.8,79.6,30.6,40.5,70.7,14.4,13.0,216.8,176.0,88.9,0.1,17.4,12.6,48.1,0.0,89.5,119.4,15.8,4.7,12.7,16.4,16.0,
2026-07-26,13:00,0.4,1.3,43.6,23.9,32.8,7.9,75.5,30.6,40.5,71.6,14.7,14.7,218.6,178.3,90.4,0.1,16.8,12.7,102.2,99.1,89.7,120.1,15.8,7.7,18.9,16.0,16.0,
2026-07-26,13:30,0.4,1.2,50.3,23.4,28.0,8.0,69.2,30.8,40.6,71.6,15.9,14.6,220.4,178.8,90.8,0.0,16.0,12.7,107.2,97.0,89.9,121.1,15.8,6.2,17.6,15.2,16.1,
2026-07-26,14:00,0.4,1.2,45.9,23.0,28.7,8.6,69.6,31.0,40.6,71.6,15.1,15.3,220.1,178.6,90.6,0.0,14.7,12.6,104.1,114.1,90.3,122.2,15.9,7.1,19.5,14.1,16.3,
2026-07-26,14:30,0.3,1.1,42.1,20.7,31.4,11.9,83.4,31.3,40.7,71.5,14.0,14.0,219.1,178.0,90.0,0.0,13.2,12.5,97.0,110.7,89.5,121.9,15.9,7.0,21.5,12.6,16.1,
2026-07-26,15:00,0.3,0.9,33.9,17.2,23.5,11.6,84.7,31.1,40.0,70.3,15.3,15.2,214.5,174.8,88.6,0.0,11.2,12.4,91.3,95.1,88.4,121.0,16.0,6.4,19.1,10.8,15.6,
2026-07-26,15:30,0.2,0.8,29.4,15.9,19.7,10.0,68.7,30.2,38.9,67.8,13.6,14.5,208.6,169.8,85.9,0.0,9.1,12.1,86.8,99.5,84.9,118.2,15.7,5.1,16.1,8.6,14.3,
2026-07-26,16:00,0.2,0.6,26.3,19.5,16.7,7.3,50.7,24.7,35.6,58.5,13.8,12.8,193.0,157.3,79.3,0.0,6.9,11.2,82.6,95.0,77.1,94.9,14.5,5.0,19.3,6.4,11.2,
2026-07-26,16:30,0.1,0.5,37.7,26.3,11.9,4.2,43.8,14.4,20.5,31.2,14.2,13.7,118.6,79.1,42.5,0.0,4.3,8.5,141.0,126.2,43.5,55.5,11.1,3.1,11.2,3.9,3.3,
2026-07-26,17:00,0.0,0.0,45.6,24.7,17.0,2.8,27.0,4.2,5.6,10.1,14.8,11.5,40.6,34.6,17.8,0.0,1.7,3.0,109.2,116.3,15.1,15.7,4.1,3.8,13.3,1.6,0.0,
2026-07-26,17:30,0.0,0.0,44.7,21.4,23.3,0.8,19.4,0.0,0.1,0.0,11.4,12.7,1.4,1.6,0.6,0.0,0.0,0.1,126.9,88.8,0.4,0.2,0.2,5.7,18.4,0.0,0.0,
2026-07-26,18:00,0.0,0.0,36.0,25.2,20.2,1.3,17.2,0.0,0.0,0.0,8.3,8.7,0.0,0.0,0.0,0.0,0.0,0.0,140.6,122.4,0.0,0.0,0.0,6.0,20.2,0.0,0.0,
2026-07-26,18:30,0.0,0.0,46.9,20.1,19.4,1.9,20.5,0.0,0.0,0.0,4.4,5.9,0.0,0.0,0.0,0.0,0.0,0.0,92.5,95.0,0.0,0.0,0.0,5.4,18.3,0.0,0.0,
2026-07-26,19:00,0.0,0.0,48.2,19.0,13.6,2.3,18.6,0.0,0.0,0.0,2.1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,78.7,75.2,0.0,0.0,0.0,4.4,16.4,0.0,0.0,
2026-07-26,19:30,0.0,0.0,35.3,17.7,13.4,2.3,23.4,0.0,0.0,0.0,2.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4,46.8,0.0,0.0,0.0,3.8,13.1,0.0,0.0,
2026-07-26,20:00,0.0,0.0,31.5,18.9,10.7,1.2,27.5,0.0,0.0,0.0,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,0.0,0.0,0.0,3.4,11.5,0.0,0.0,
2026-07-26,20:30,0.0,0.0,27.8,15.6,9.5,2.8,40.8,0.0,0.0,0.0,2.8,2.3,0.0,0.0,0.0,0.0,0.0,0.0,22.1,17.6,0.0,0.0,0.0,2.8,9.7,0.0,0.0,
2026-07-26,21:00,0.0,0.0,25.0,16.3,7.6,2.5,27.5,0.0,0.0,0.0,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,18.1,15.2,0.0,0.0,0.0,1.7,6.9,0.0,0.0,
2026-07-26,21:30,0.0,0.0,32.4,17.9,5.1,0.4,17.5,0.0,0.0,0.0,2.3,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.3,0.0,0.0,0.0,1.5,5.5,0.0,0.0,
2026-07-26,22:00,0.0,0.0,28.5,18.8,4.2,2.0,26.3,0.0,0.0,0.0,4.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.6,0.0,0.0,
2026-07-26,22:30,0.0,0.0,17.5,18.1,2.5,2.2,28.9,0.0,0.0,0.0,4.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.5,0.0,0.0,
2026-07-26,23:00,0.0,0.0,15.8,20.4,2.6,2.0,37.6,0.0,0.0,0.0,5.6,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.3,0.0,0.0,
2026-07-26,23:30,0.0,0.0,18.2,22.9,3.6,0.1,13.6,0.0,0.0,0.0,7.1,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,0.0,
2026-07-26,0:00,0.0,0.0,17.9,26.0,5.1,0.0,11.8,0.0,0.0,0.0,8.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.6,0.0,0.0,
2026-07-27,0:30,0.0,0.0,11.9,28.5,7.0,1.6,25.5,0.0,0.0,0.0,8.9,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,6.5,0.0,0.0,
2026-07-27,1:00,0.0,0.0,10.0,28.4,8.2,0.5,28.7,0.0,0.0,0.0,11.9,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,5.3,0.0,0.0,
2026-07-27,1:30,0.0,0.0,10.9,27.8,11.9,0.3,21.5,0.0,0.0,0.0,9.2,11.7,0.0,0.0,0.0,0.0,0.0,0.0,4.3,2.3,0.0,0.0,0.0,1.5,4.7,0.0,0.0,
2026-07-27,2:00,0.0,0.0,13.3,27.8,11.1,0.0,16.8,0.0,0.0,0.0,8.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,14.4,15.5,0.0,0.0,0.0,1.8,4.4,0.0,0.0,
2026-07-27,2:30,0.0,0.0,13.6,26.4,7.5,0.0,21.3,0.0,0.0,0.0,8.8,9.4,0.0,0.0,0.0,0.0,0.0,0.0,11.5,12.0,0.0,0.0,0.0,1.5,2.8,0.0,0.0,
2026-07-27,3:00,0.0,0.0,13.4,27.1,4.1,0.0,14.0,0.0,0.0,0.0,11.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.3,0.0,0.0,0.0,0.4,0.8,0.0,0.0,
2026-07-27,3:30,0.0,0.0,13.7,29.3,3.4,0.0,10.3,0.0,0.0,0.0,6.6,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.9,0.0,0.0,
2026-07-27,4:00,0.0,0.0,11.8,30.0,3.8,0.7,26.8,0.0,0.0,0.0,8.6,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.9,0.0,0.0,
2026-07-27,4:30,0.0,0.0,10.7,30.0,5.5,1.4,32.2,0.0,0.0,0.0,6.8,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.1,0.0,0.0,
2026-07-27,5:00,0.0,0.0,10.6,29.5,6.9,1.5,35.6,0.0,0.0,0.0,8.1,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,
2026-07-27,5:30,0.0,0.0,9.2,29.5,4.5,1.7,26.6,0.0,0.0,0.0,7.4,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,
2026-07-27,6:00,0.0,0.0,11.1,29.4,6.5,1.5,18.8,0.0,0.0,0.0,6.6,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-07-27,6:30,0.0,0.0,13.4,29.6,5.0,1.0,13.2,0.4,0.6,1.2,8.3,11.6,3.5,3.1,1.5,0.0,0.0,0.6,0.0,0.0,2.4,3.1,0.3,0.0,0.2,0.0,2.1,
2026-07-27,7:00,0.0,0.0,15.0,28.9,3.9,1.8,38.7,6.2,9.8,16.1,7.9,9.7,51.9,40.6,18.2,0.0,2.4,5.3,0.0,0.0,26.5,31.4,4.8,0.0,0.0,2.5,1.8,
2026-07-27,7:30,0.0,0.0,9.0,29.5,2.0,2.7,49.8,16.2,19.8,42.2,4.5,7.0,133.7,105.1,51.1,0.0,4.9,10.5,0.0,0.0,62.6,75.8,11.6,0.0,0.0,4.8,2.2,
2026-07-27,8:00,0.0,0.1,4.3,27.2,3.8,2.0,49.9,25.4,37.3,62.9,4.6,6.8,197.5,159.3,80.4,0.1,7.4,11.7,0.0,0.0,82.5,113.0,14.2,0.0,0.0,7.2,2.9,
2026-07-27,8:30,0.1,0.7,8.6,27.0,2.5,1.5,47.2,30.0,38.8,67.5,8.6,10.0,208.2,167.7,84.7,0.2,9.5,12.2,0.0,0.0,86.0,117.6,15.0,0.0,0.2,9.4,3.7,
2026-07-27,9:00,0.1,0.8,11.7,23.1,0.0,2.8,59.1,30.4,39.5,68.3,11.6,12.0,211.5,171.3,86.7,0.2,11.3,12.7,0.0,0.0,87.8,120.3,15.4,0.0,0.0,11.3,6.1,
2026-07-27,9:30,0.1,1.0,24.9,22.6,0.1,2.4,52.3,30.5,39.8,68.9,9.9,10.7,212.5,173.0,87.7,0.3,12.9,12.8,0.0,0.0,88.6,120.6,15.7,0.0,0.0,12.9,9.0,
2026-07-27,10:00,0.2,1.1,36.3,24.5,0.0,1.4,34.6,30.6,40.1,69.7,11.6,10.2,213.3,173.5,88.3,0.3,14.6,12.8,0.7,0.0,88.6,120.0,16.0,0.0,0.0,14.1,14.2,
2026-07-27,10:30,0.2,1.2,40.2,24.6,0.2,4.4,59.2,30.9,40.4,69.9,12.1,13.4,213.7,174.9,88.7,0.4,15.8,12.7,0.0,0.0,88.5,119.7,15.8,0.0,0.0,15.1,15.7,
2026-07-27,11:00,0.3,1.2,36.7,22.4,2.4,5.9,71.5,30.7,40.3,69.3,12.9,14.0,213.0,174.1,88.3,0.4,16.7,12.5,0.0,0.0,88.6,119.1,15.6,0.1,0.7,15.9,15.5,
2026-07-27,11:30,0.4,1.3,37.1,18.7,5.7,8.4,74.9,30.7,40.3,70.3,14.5,13.1,212.6,173.7,88.1,0.4,17.2,12.5,0.0,0.0,89.3,119.7,15.5,0.6,2.9,16.0,15.4,
2026-07-27,12:00,0.4,1.3,43.9,17.3,10.3,9.2,96.2,30.6,40.3,71.4,13.7,12.8,215.3,175.3,88.8,0.5,17.3,12.6,0.0,0.0,89.3,119.1,15.6,1.3,3.6,16.4,15.7,
2026-07-27,12:30,0.4,1.3,54.9,14.7,15.3,12.6,116.7,30.4,40.3,71.6,12.1,12.7,215.1,176.2,89.1,0.4,17.1,12.7,0.0,0.0,89.0,118.3,15.7,2.0,4.9,16.3,15.9,
2026-07-27,13:00,0.4,1.3,56.3,21.1,32.0,10.4,117.8,30.5,40.3,71.9,12.7,12.4,215.5,176.2,89.2,0.4,16.6,12.7,0.0,0.0,88.9,118.9,15.7,3.8,14.4,15.9,16.0,
2026-07-27,13:30,0.4,1.2,57.8,21.0,52.4,9.2,101.4,30.7,40.4,72.0,15.1,15.1,215.2,175.5,89.2,0.4,15.9,12.7,0.0,0.0,88.6,119.3,15.7,7.8,20.2,14.9,15.9,
2026-07-27,14:00,0.3,1.2,57.9,18.1,49.0,7.9,91.2,31.1,40.5,71.8,14.4,11.5,215.5,175.4,89.1,0.4,14.6,12.7,2.1,0.0,88.0,119.3,15.8,6.9,26.9,13.6,15.8,
2026-07-27,14:30,0.3,1.1,55.7,17.3,54.3,11.0,116.6,31.0,40.3,70.7,15.1,13.4,215.5,174.5,88.5,0.4,13.1,12.6,27.3,1.3,87.8,119.3,15.7,7.9,30.2,12.1,15.7,
2026-07-27,15:00,0.3,1.0,49.1,16.4,53.9,15.1,133.8,30.5,39.2,69.0,15.3,12.6,213.2,171.8,86.9,0.4,11.3,12.4,36.4,23.7,86.2,117.6,15.7,7.6,32.5,10.6,15.3,
2026-07-27,15:30,0.2,0.8,38.8,17.4,60.9,10.1,128.1,29.7,38.1,66.0,13.6,13.5,204.7,164.9,83.3,0.2,9.2,12.0,30.6,22.7,83.2,114.4,15.4,8.3,33.4,8.5,14.3,
2026-07-27,16:00,0.2,0.7,36.0,17.8,64.1,14.0,138.1,24.4,35.2,56.8,12.3,10.2,189.3,152.8,77.0,0.1,6.8,11.2,54.7,42.2,75.5,92.4,14.3,10.5,38.0,6.3,11.2,
2026-07-27,16:30,0.1,0.5,31.8,14.2,62.7,16.9,140.8,14.5,20.9,30.0,12.6,11.5,120.6,80.7,42.7,0.1,4.3,8.5,74.9,66.2,43.1,53.8,11.1,12.2,39.7,3.9,4.3,
